codeD,date_obs,t_moy
83,24/10/2021,17
83,24/10/2022,21
83,24/10/2023,19
83,24/11/2019,13
83,24/11/2020,11
83,24/11/2021,14
83,24/11/2022,14
83,24/11/2023,13
83,24/12/2019,14
83,24/12/2020,12
83,24/12/2021,12
83,24/12/2022,16
83,24/12/2023,12
83,25/01/2019,7
83,25/01/2020,12
83,25/01/2021,9
83,25/01/2022,9
83,25/01/2023,9
83,25/02/2019,11
83,25/02/2020,12
83,25/02/2021,11
83,25/02/2022,13
83,25/02/2023,12
83,25/03/2019,15
83,25/03/2020,7
83,25/03/2021,11
83,25/03/2022,10
83,25/03/2023,16
83,25/04/2019,15
83,25/04/2020,15
83,25/04/2021,15
83,25/04/2022,15
83,25/04/2023,18
83,25/05/2019,18
83,25/05/2020,21
83,25/05/2021,17
83,25/05/2022,20
83,25/05/2023,19
83,25/06/2019,25
83,25/06/2020,23
83,25/06/2021,23
83,25/06/2022,24
83,25/06/2023,25
83,25/07/2019,28
83,25/07/2020,25
83,25/07/2021,26
83,25/07/2022,27
83,25/07/2023,26
83,25/08/2019,26
83,25/08/2020,23
83,25/08/2021,23
83,25/08/2022,26
83,25/08/2023,27
83,25/09/2019,23
83,25/09/2020,17
83,25/09/2021,21
83,25/09/2022,19
83,25/09/2023,19
83,25/10/2019,18
83,25/10/2020,15
83,25/10/2021,16
83,25/10/2022,20
83,25/10/2023,18
83,25/11/2019,14
83,25/11/2020,11
83,25/11/2021,12
83,25/11/2022,14
83,25/11/2023,12
83,25/12/2019,16
83,25/12/2020,8
83,25/12/2021,13
83,25/12/2022,13
83,25/12/2023,10
83,26/01/2019,8
83,26/01/2020,11
83,26/01/2021,7
83,26/01/2022,8
83,26/01/2023,8
83,26/02/2019,13
83,26/02/2020,12
83,26/02/2021,11
83,26/02/2022,10
83,26/02/2023,10
83,26/03/2019,12
83,26/03/2020,7
83,26/03/2021,11
83,26/03/2022,13
83,26/03/2023,15
83,26/04/2019,16
83,26/04/2020,15
83,26/04/2021,16
83,26/04/2022,15
83,26/04/2023,16
83,26/05/2019,18
83,26/05/2020,20
83,26/05/2021,16
83,26/05/2022,21
83,26/05/2023,20
83,26/06/2019,28
83,26/06/2020,22
83,26/06/2021,22
83,26/06/2022,25
83,26/06/2023,25
83,26/07/2019,27
83,26/07/2020,25
83,26/07/2021,25
83,26/07/2022,28
83,26/07/2023,24
83,26/08/2019,26
83,26/08/2020,26
83,26/08/2021,24
83,26/08/2022,26
83,26/08/2023,27
83,26/09/2019,22
83,26/09/2020,16
83,26/09/2021,22
83,26/09/2022,19
83,26/09/2023,20
83,26/10/2019,18
83,26/10/2020,15
83,26/10/2021,15
83,26/10/2022,21
83,26/10/2023,19
83,26/11/2019,14
83,26/11/2020,13
83,26/11/2021,10
83,26/11/2022,13
83,26/11/2023,9
83,26/12/2019,11
83,26/12/2020,8
83,26/12/2021,12
83,26/12/2022,15
83,26/12/2023,10
83,27/01/2019,10
83,27/01/2020,10
83,27/01/2021,9
83,27/01/2022,9
83,27/01/2023,7
83,27/02/2019,11
83,27/02/2020,10
83,27/02/2021,10
83,27/02/2022,9
83,27/02/2023,7
83,27/03/2019,11
83,27/03/2020,11
83,27/03/2021,15
83,27/03/2022,16
83,27/03/2023,15
83,27/04/2019,16
83,27/04/2020,16
83,27/04/2021,14
83,27/04/2022,14
83,27/04/2023,15
83,27/05/2019,19
83,27/05/2020,20
83,27/05/2021,17
83,27/05/2022,25
83,27/05/2023,20
83,27/06/2019,29
83,27/06/2020,23
83,27/06/2021,22
83,27/06/2022,26
83,27/06/2023,25
83,27/07/2019,26
83,27/07/2020,25
83,27/07/2021,25
83,27/07/2022,26
83,27/07/2023,24
83,27/08/2019,25
83,27/08/2020,27
83,27/08/2021,25
83,27/08/2022,25
83,27/08/2023,22
83,27/09/2019,21
83,27/09/2020,15
83,27/09/2021,21
83,27/09/2022,19
83,27/09/2023,21
83,27/10/2019,18
83,27/10/2020,14
83,27/10/2021,16
83,27/10/2022,20
83,27/10/2023,19
83,27/11/2019,15
83,27/11/2020,14
83,27/11/2021,9
83,27/11/2022,12
83,27/11/2023,9
83,27/12/2019,13
83,27/12/2020,7
83,27/12/2021,10
83,27/12/2022,14
83,27/12/2023,10
83,28/01/2019,8
83,28/01/2020,12
83,28/01/2021,12
83,28/01/2022,9
83,28/01/2023,7
83,28/02/2019,12
83,28/02/2020,12
83,28/02/2021,12
83,28/02/2022,9
83,28/02/2023,10
83,28/03/2019,12
83,28/03/2020,13
83,28/03/2021,13
83,28/03/2022,14
83,28/03/2023,11
83,28/04/2019,15
83,28/04/2020,17
83,28/04/2021,15
83,28/04/2022,16
83,28/04/2023,16
83,28/05/2019,20
83,28/05/2020,19
83,28/05/2021,16
83,28/05/2022,25
83,28/05/2023,20
83,28/06/2019,30
83,28/06/2020,24
83,28/06/2021,24
83,28/06/2022,25
83,28/06/2023,24
83,28/07/2019,24
83,28/07/2020,25
83,28/07/2021,25
83,28/07/2022,25
83,28/07/2023,24
83,28/08/2019,26
83,28/08/2020,25
83,28/08/2021,22
83,28/08/2022,25
83,28/08/2023,21
83,28/09/2019,22
83,28/09/2020,17
83,28/09/2021,21
83,28/09/2022,19
83,28/09/2023,21
83,28/10/2019,18
83,28/10/2020,15
83,28/10/2021,16
83,28/10/2022,20
83,28/10/2023,17
83,28/11/2019,14
83,28/11/2020,15
83,28/11/2021,8
83,28/11/2022,11
83,28/11/2023,11
83,28/12/2019,10
83,28/12/2020,9
83,28/12/2021,13
83,28/12/2022,12
83,28/12/2023,11
83,29/01/2019,7
83,29/01/2020,12
83,29/01/2021,15
83,29/01/2022,9
83,29/01/2023,7
83,29/02/2020,10
83,29/03/2019,11
83,29/03/2020,12
83,29/03/2021,12
83,29/03/2022,12
83,29/03/2023,12
83,29/04/2019,15
83,29/04/2020,16
83,29/04/2021,15
83,29/04/2022,16
83,29/04/2023,16
83,29/05/2019,20
83,29/05/2020,18
83,29/05/2021,17
83,29/05/2022,23
83,29/05/2023,20
83,29/06/2019,28
83,29/06/2020,27
83,29/06/2021,23
83,29/06/2022,24
83,29/06/2023,25
83,29/07/2019,24
83,29/07/2020,26
83,29/07/2021,25
83,29/07/2022,26
83,29/07/2023,24
83,29/08/2019,26
83,29/08/2020,24
83,29/08/2021,22
83,29/08/2022,25
83,29/08/2023,22
83,29/09/2019,21
83,29/09/2020,16
83,29/09/2021,22
83,29/09/2022,18
83,29/09/2023,21
83,29/10/2019,19
83,29/10/2020,18
83,29/10/2021,16
83,29/10/2022,19
83,29/10/2023,19
83,29/11/2019,14
83,29/11/2020,14
83,29/11/2021,8
83,29/11/2022,10
83,29/11/2023,10
83,29/12/2019,11
83,29/12/2020,9
83,29/12/2021,17
83,29/12/2022,13
83,29/12/2023,12
83,30/01/2019,6
83,30/01/2020,12
83,30/01/2021,12
83,30/01/2022,8
83,30/01/2023,6
83,30/03/2019,12
83,30/03/2020,12
83,30/03/2021,13
83,30/03/2022,13
83,30/03/2023,13
83,30/04/2019,13
83,30/04/2020,17
83,30/04/2021,15
83,30/04/2022,15
83,30/04/2023,17
83,30/05/2019,18
83,30/05/2020,18
83,30/05/2021,18
83,30/05/2022,21
83,30/05/2023,21
83,30/06/2019,28
83,30/06/2020,25
83,30/06/2021,23
83,30/06/2022,23
83,30/06/2023,24
83,30/07/2019,25
83,30/07/2020,26
83,30/07/2021,25
83,30/07/2022,27
83,30/07/2023,27
83,30/08/2019,26
83,30/08/2020,21
83,30/08/2021,21
83,30/08/2022,26
83,30/08/2023,22
83,30/09/2019,23
83,30/09/2020,17
83,30/09/2021,21
83,30/09/2022,18
83,30/09/2023,21
83,30/10/2019,18
83,30/10/2020,15
83,30/10/2021,16
83,30/10/2022,18
83,30/10/2023,19
83,30/11/2019,13
83,30/11/2020,12
83,30/11/2021,8
83,30/11/2022,11
83,30/11/2023,12
83,30/12/2019,10
83,30/12/2020,7
83,30/12/2021,14
83,30/12/2022,13
83,30/12/2023,11
83,31/01/2019,7
83,31/01/2020,12
83,31/01/2021,13
83,31/01/2022,9
83,31/01/2023,9
83,31/03/2019,11
83,31/03/2020,11
83,31/03/2021,14
83,31/03/2022,13
83,31/03/2023,14
83,31/05/2019,17
83,31/05/2020,18
83,31/05/2021,18
83,31/05/2022,21
83,31/05/2023,21
83,31/07/2019,26
83,31/07/2020,28
83,31/07/2021,25
83,31/07/2022,26
83,31/07/2023,26
83,31/08/2019,26
83,31/08/2020,21
83,31/08/2021,21
83,31/08/2022,25
83,31/08/2023,22
83,31/10/2019,17
83,31/10/2020,15
83,31/10/2021,16
83,31/10/2022,18
83,31/10/2023,17
83,31/12/2019,9
83,31/12/2020,7
83,31/12/2021,12
83,31/12/2022,13
83,31/12/2023,12
84,"01/01/2019",7
84,"01/01/2020",3
84,"01/01/2021",5
84,"01/01/2022",6
84,"01/01/2023",11
84,"01/02/2019",9
84,"01/02/2020",10
84,"01/02/2021",10
84,"01/02/2022",8
84,"01/02/2023",9
84,"01/03/2019",13
84,"01/03/2020",12
84,"01/03/2021",9
84,"01/03/2022",7
84,"01/03/2023",6
84,"01/04/2019",12
84,"01/04/2020",9
84,"01/04/2021",13
84,"01/04/2022",7
84,"01/04/2023",13
84,"01/05/2019",17
84,"01/05/2020",15
84,"01/05/2021",11
84,"01/05/2022",18
84,"01/05/2023",18
84,"01/06/2019",20
84,"01/06/2020",20
84,"01/06/2021",19
84,"01/06/2022",22
84,"01/06/2023",20
84,"01/07/2019",28
84,"01/07/2020",25
84,"01/07/2021",23
84,"01/07/2022",22
84,"01/07/2023",23
84,"01/08/2019",25
84,"01/08/2020",30
84,"01/08/2021",22
84,"01/08/2022",31
84,"01/08/2023",24
84,"01/09/2019",24
84,"01/09/2020",21
84,"01/09/2021",22
84,"01/09/2022",26
84,"01/09/2023",21
84,"01/10/2019",19
84,"01/10/2020",15
84,"01/10/2021",17
84,"01/10/2022",14
84,"01/10/2023",22
84,"01/11/2019",14
84,"01/11/2020",13
84,"01/11/2021",16
84,"01/11/2022",18
84,"01/11/2023",14
84,"01/12/2019",9
84,"01/12/2020",5
84,"01/12/2021",3
84,"01/12/2022",7
84,"01/12/2023",9
84,"02/01/2019",8
84,"02/01/2020",2
84,"02/01/2021",3
84,"02/01/2022",8
84,"02/01/2023",11
84,"02/02/2019",6
84,"02/02/2020",9
84,"02/02/2021",10
84,"02/02/2022",11
84,"02/02/2023",10
84,"02/03/2019",13
84,"02/03/2020",11
84,"02/03/2021",7
84,"02/03/2022",7
84,"02/03/2023",7
84,"02/04/2019",11
84,"02/04/2020",11
84,"02/04/2021",14
84,"02/04/2022",5
84,"02/04/2023",13
84,"02/05/2019",15
84,"02/05/2020",19
84,"02/05/2021",13
84,"02/05/2022",16
84,"02/05/2023",19
84,"02/06/2019",21
84,"02/06/2020",22
84,"02/06/2021",20
84,"02/06/2022",22
84,"02/06/2023",21
84,"02/07/2019",28
84,"02/07/2020",24
84,"02/07/2021",25
84,"02/07/2022",25
84,"02/07/2023",24
84,"02/08/2019",24
84,"02/08/2020",26
84,"02/08/2021",22
84,"02/08/2022",31
84,"02/08/2023",25
84,"02/09/2019",24
84,"02/09/2020",21
84,"02/09/2021",22
84,"02/09/2022",23
84,"02/09/2023",22
84,"02/10/2019",18
84,"02/10/2020",16
84,"02/10/2021",19
84,"02/10/2022",18
84,"02/10/2023",20
84,"02/11/2019",17
84,"02/11/2020",12
84,"02/11/2021",12
84,"02/11/2022",16
84,"02/11/2023",15
84,"02/12/2019",8
84,"02/12/2020",6
84,"02/12/2021",5
84,"02/12/2022",6
84,"02/12/2023",6
84,"03/01/2019",5
84,"03/01/2020",7
84,"03/01/2021",4
84,"03/01/2022",9
84,"03/01/2023",11
84,"03/02/2019",6
84,"03/02/2020",14
84,"03/02/2021",12
84,"03/02/2022",9
84,"03/02/2023",11
84,"03/03/2019",11
84,"03/03/2020",8
84,"03/03/2021",8
84,"03/03/2022",8
84,"03/03/2023",8
84,"03/04/2019",10
84,"03/04/2020",10
84,"03/04/2021",13
84,"03/04/2022",6
84,"03/04/2023",13
84,"03/05/2019",16
84,"03/05/2020",20
84,"03/05/2021",13
84,"03/05/2022",17
84,"03/05/2023",19
84,"03/06/2019",21
84,"03/06/2020",21
84,"03/06/2021",20
84,"03/06/2022",25
84,"03/06/2023",20
84,"03/07/2019",28
84,"03/07/2020",23
84,"03/07/2021",24
84,"03/07/2022",26
84,"03/07/2023",24
84,"03/08/2019",27
84,"03/08/2020",25
84,"03/08/2021",22
84,"03/08/2022",28
84,"03/08/2023",26
84,"03/09/2019",24
84,"03/09/2020",21
84,"03/09/2021",19
84,"03/09/2022",25
84,"03/09/2023",24
84,"03/10/2019",17
84,"03/10/2020",14
84,"03/10/2021",20
84,"03/10/2022",20
84,"03/10/2023",21
84,"03/11/2019",15
84,"03/11/2020",14
84,"03/11/2021",12
84,"03/11/2022",12
84,"03/11/2023",9
84,"03/12/2019",6
84,"03/12/2020",8
84,"03/12/2021",5
84,"03/12/2022",7
84,"03/12/2023",4
84,"04/01/2019",4
84,"04/01/2020",10
84,"04/01/2021",2
84,"04/01/2022",7
84,"04/01/2023",8
84,"04/02/2019",6
84,"04/02/2020",10
84,"04/02/2021",10
84,"04/02/2022",9
84,"04/02/2023",11
84,"04/03/2019",10
84,"04/03/2020",9
84,"04/03/2021",9
84,"04/03/2022",9
84,"04/03/2023",8
84,"04/04/2019",9
84,"04/04/2020",12
84,"04/04/2021",13
84,"04/04/2022",8
84,"04/04/2023",9
84,"04/05/2019",16
84,"04/05/2020",19
84,"04/05/2021",14
84,"04/05/2022",17
84,"04/05/2023",17
84,"04/06/2019",21
84,"04/06/2020",19
84,"04/06/2021",20
84,"04/06/2022",25
84,"04/06/2023",21
84,"04/07/2019",28
84,"04/07/2020",24
84,"04/07/2021",23
84,"04/07/2022",28
84,"04/07/2023",25
84,"04/08/2019",26
84,"04/08/2020",22
84,"04/08/2021",21
84,"04/08/2022",28
84,"04/08/2023",21
84,"04/09/2019",23
84,"04/09/2020",21
84,"04/09/2021",22
84,"04/09/2022",24
84,"04/09/2023",26
84,"04/10/2019",13
84,"04/10/2020",16
84,"04/10/2021",14
84,"04/10/2022",18
84,"04/10/2023",21
84,"04/11/2019",14
84,"04/11/2020",12
84,"04/11/2021",9
84,"04/11/2022",11
84,"04/11/2023",10
84,"04/12/2019",4
84,"04/12/2020",8
84,"04/12/2021",5
84,"04/12/2022",8
84,"04/12/2023",4
84,"05/01/2019",5
84,"05/01/2020",9
84,"05/01/2021",2
84,"05/01/2022",6
84,"05/01/2023",10
84,"05/02/2019",6
84,"05/02/2020",9
84,"05/02/2021",11
84,"05/02/2022",10
84,"05/02/2023",11
84,"05/03/2019",13
84,"05/03/2020",11
84,"05/03/2021",11
84,"05/03/2022",9
84,"05/03/2023",8
84,"05/04/2019",9
84,"05/04/2020",12
84,"05/04/2021",12
84,"05/04/2022",10
84,"05/04/2023",11
84,"05/05/2019",10
84,"05/05/2020",19
84,"05/05/2021",16
84,"05/05/2022",17
84,"05/05/2023",17
84,"05/06/2019",22
84,"05/06/2020",18
84,"05/06/2021",22
84,"05/06/2022",25
84,"05/06/2023",22
84,"05/07/2019",29
84,"05/07/2020",28
84,"05/07/2021",24
84,"05/07/2022",27
84,"05/07/2023",24
84,"05/08/2019",27
84,"05/08/2020",24
84,"05/08/2021",23
84,"05/08/2022",28
84,"05/08/2023",23
84,"05/09/2019",21
84,"05/09/2020",22
84,"05/09/2021",24
84,"05/09/2022",25
84,"05/09/2023",25
84,"05/10/2019",17
84,"05/10/2020",13
84,"05/10/2021",12
84,"05/10/2022",18
84,"05/10/2023",19
84,"05/11/2019",13
84,"05/11/2020",12
84,"05/11/2021",10
84,"05/11/2022",11
84,"05/11/2023",14
84,"05/12/2019",4
84,"05/12/2020",2
84,"05/12/2021",3
84,"05/12/2022",6
84,"05/12/2023",7
84,"06/01/2019",7
84,"06/01/2020",6
84,"06/01/2021",3
84,"06/01/2022",6
84,"06/01/2023",8
84,"06/02/2019",7
84,"06/02/2020",7
84,"06/02/2021",13
84,"06/02/2022",7
84,"06/02/2023",7
84,"06/03/2019",10
84,"06/03/2020",8
84,"06/03/2021",10
84,"06/03/2022",6
84,"06/03/2023",6
84,"06/04/2019",10
84,"06/04/2020",12
84,"06/04/2021",9
84,"06/04/2022",10
84,"06/04/2023",12
84,"06/05/2019",12
84,"06/05/2020",20
84,"06/05/2021",14
84,"06/05/2022",17
84,"06/05/2023",18
84,"06/06/2019",19
84,"06/06/2020",20
84,"06/06/2021",21
84,"06/06/2022",25
84,"06/06/2023",21
84,"06/07/2019",27
84,"06/07/2020",27
84,"06/07/2021",24
84,"06/07/2022",26
84,"06/07/2023",26
84,"06/08/2019",26
84,"06/08/2020",24
84,"06/08/2021",24
84,"06/08/2022",29
84,"06/08/2023",21
84,"06/09/2019",20
84,"06/09/2020",22
84,"06/09/2021",25
84,"06/09/2022",24
84,"06/09/2023",23
84,"06/10/2019",19
84,"06/10/2020",13
84,"06/10/2021",13
84,"06/10/2022",19
84,"06/10/2023",19
84,"06/11/2019",11
84,"06/11/2020",12
84,"06/11/2021",9
84,"06/11/2022",12
84,"06/11/2023",11
84,"06/12/2019",6
84,"06/12/2020",2
84,"06/12/2021",4
84,"06/12/2022",5
84,"06/12/2023",5
84,"07/01/2019",6
84,"07/01/2020",6
84,"07/01/2021","0"
84,"07/01/2022",4
84,"07/01/2023",11
84,"07/02/2019",5
84,"07/02/2020",7
84,"07/02/2021",10
84,"07/02/2022",8
84,"07/02/2023",6
84,"07/03/2019",13
84,"07/03/2020",10
84,"07/03/2021",11
84,"07/03/2022",4
84,"07/03/2023",5
84,"07/04/2019",11
84,"07/04/2020",13
84,"07/04/2021",7
84,"07/04/2022",11
84,"07/04/2023",11
84,"07/05/2019",12
84,"07/05/2020",20
84,"07/05/2021",18
84,"07/05/2022",19
84,"07/05/2023",19
84,"07/06/2019",20
84,"07/06/2020",20
84,"07/06/2021",21
84,"07/06/2022",24
84,"07/06/2023",22
84,"07/07/2019",29
84,"07/07/2020",24
84,"07/07/2021",24
84,"07/07/2022",26
84,"07/07/2023",27
84,"07/08/2019",26
84,"07/08/2020",25
84,"07/08/2021",23
84,"07/08/2022",28
84,"07/08/2023",22
84,"07/09/2019",21
84,"07/09/2020",21
84,"07/09/2021",24
84,"07/09/2022",24
84,"07/09/2023",24
84,"07/10/2019",17
84,"07/10/2020",17
84,"07/10/2021",16
84,"07/10/2022",19
84,"07/10/2023",18
84,"07/11/2019",7
84,"07/11/2020",13
84,"07/11/2021",10
84,"07/11/2022",11
84,"07/11/2023",9
84,"07/12/2019",7
84,"07/12/2020",3
84,"07/12/2021",5
84,"07/12/2022",4
84,"07/12/2023",4
84,"08/01/2019",7
84,"08/01/2020",7
84,"08/01/2021",3
84,"08/01/2022",6
84,"08/01/2023",13
84,"08/02/2019",8
84,"08/02/2020",8
84,"08/02/2021",6
84,"08/02/2022",9
84,"08/02/2023",3
84,"08/03/2019",9
84,"08/03/2020",10
84,"08/03/2021",11
84,"08/03/2022",5
84,"08/03/2023",7
84,"08/04/2019",10
84,"08/04/2020",13
84,"08/04/2021",7
84,"08/04/2022",16
84,"08/04/2023",13
84,"08/05/2019",15
84,"08/05/2020",19
84,"08/05/2021",17
84,"08/05/2022",17
84,"08/05/2023",21
84,"08/06/2019",20
84,"08/06/2020",19
84,"08/06/2021",23
84,"08/06/2022",22
84,"08/06/2023",22
84,"08/07/2019",27
84,"08/07/2020",25
84,"08/07/2021",23
84,"08/07/2022",26
84,"08/07/2023",27
84,"08/08/2019",28
84,"08/08/2020",26
84,"08/08/2021",21
84,"08/08/2022",28
84,"08/08/2023",22
84,"08/09/2019",19
84,"08/09/2020",23
84,"08/09/2021",23
84,"08/09/2022",22
84,"08/09/2023",24
84,"08/10/2019",16
84,"08/10/2020",17
84,"08/10/2021",14
84,"08/10/2022",17
84,"08/10/2023",20
84,"08/11/2019",9
84,"08/11/2020",16
84,"08/11/2021",11
84,"08/11/2022",12
84,"08/11/2023",9
84,"08/12/2019",7
84,"08/12/2020",5
84,"08/12/2021",7
84,"08/12/2022",3
84,"08/12/2023",7
84,"09/01/2019",6
84,"09/01/2020",6
84,"09/01/2021",2
84,"09/01/2022",7
84,"09/01/2023",10
84,"09/02/2019",7
84,"09/02/2020",8
84,"09/02/2021",8
84,"09/02/2022",7
84,"09/02/2023",3
84,"09/03/2019",10
84,"09/03/2020",9
84,"09/03/2021",9
84,"09/03/2022",7
84,"09/03/2023",12
84,"09/04/2019",11
84,"09/04/2020",14
84,"09/04/2021",10
84,"09/04/2022",13
84,"09/04/2023",15
84,"09/05/2019",15
84,"09/05/2020",17
84,"09/05/2021",20
84,"09/05/2022",19
84,"09/05/2023",20
84,"09/06/2019",21
84,"09/06/2020",17
84,"09/06/2021",24
84,"09/06/2022",21
84,"09/06/2023",22
84,"09/07/2019",24
84,"09/07/2020",24
84,"09/07/2021",23
84,"09/07/2022",26
84,"09/07/2023",27
84,"09/08/2019",27
84,"09/08/2020",28
84,"09/08/2021",22
84,"09/08/2022",27
84,"09/08/2023",24
84,"09/09/2019",17
84,"09/09/2020",20
84,"09/09/2021",22
84,"09/09/2022",21
84,"09/09/2023",24
84,"09/10/2019",16
84,"09/10/2020",15
84,"09/10/2021",14
84,"09/10/2022",18
84,"09/10/2023",20
84,"09/11/2019",8
84,"09/11/2020",15
84,"09/11/2021",10
84,"09/11/2022",17
84,"09/11/2023",9
84,"09/12/2019",8
84,"09/12/2020",6
84,"09/12/2021",5
84,"09/12/2022",7
84,"09/12/2023",7
84,10/01/2019,5
84,10/01/2020,7
84,10/01/2021,2
84,10/01/2022,6
84,10/01/2023,8
84,10/02/2019,10
84,10/02/2020,12
84,10/02/2021,9
84,10/02/2022,9
84,10/02/2023,3
84,10/03/2019,10
84,10/03/2020,12
84,10/03/2021,10
84,10/03/2022,9
84,10/03/2023,12
84,10/04/2019,13
84,10/04/2020,14
84,10/04/2021,12
84,10/04/2022,11
84,10/04/2023,13
84,10/05/2019,18
84,10/05/2020,17
84,10/05/2021,19
84,10/05/2022,20
84,10/05/2023,17
84,10/06/2019,21
84,10/06/2020,18
84,10/06/2021,25
84,10/06/2022,23
84,10/06/2023,24
84,10/07/2019,25
84,10/07/2020,26
84,10/07/2021,24
84,10/07/2022,27
84,10/07/2023,29
84,10/08/2019,28
84,10/08/2020,27
84,10/08/2021,26
84,10/08/2022,27
84,10/08/2023,26
84,10/09/2019,15
84,10/09/2020,19
84,10/09/2021,23
84,10/09/2022,20
84,10/09/2023,24
84,10/10/2019,15
84,10/10/2020,14
84,10/10/2021,13
84,10/10/2022,19
84,10/10/2023,21
84,10/11/2019,7
84,10/11/2020,14
84,10/11/2021,9
84,10/11/2022,15
84,10/11/2023,11
84,10/12/2019,8
84,10/12/2020,2
84,10/12/2021,3
84,10/12/2022,4
84,10/12/2023,9
84,11/01/2019,3
84,11/01/2020,9
84,11/01/2021,2
84,11/01/2022,4
84,11/01/2023,6
84,11/02/2019,7
84,11/02/2020,13
84,11/02/2021,6
84,11/02/2022,7
84,11/02/2023,4
84,11/03/2019,12
84,11/03/2020,16
84,11/03/2021,11
84,11/03/2022,11
84,11/03/2023,15
84,11/04/2019,15
84,11/04/2020,14
84,11/04/2021,11
84,11/04/2022,11
84,11/04/2023,14
84,11/05/2019,17
84,11/05/2020,15
84,11/05/2021,16
84,11/05/2022,19
84,11/05/2023,17
84,11/06/2019,16
84,11/06/2020,18
84,11/06/2021,24
84,11/06/2022,26
84,11/06/2023,24
84,11/07/2019,25
84,11/07/2020,25
84,11/07/2021,24
84,11/07/2022,27
84,11/07/2023,28
84,11/08/2019,28
84,11/08/2020,27
84,11/08/2021,27
84,11/08/2022,26
84,11/08/2023,26
84,11/09/2019,22
84,11/09/2020,24
84,11/09/2021,22
84,11/09/2022,21
84,11/09/2023,23
84,11/10/2019,15
84,11/10/2020,13
84,11/10/2021,14
84,11/10/2022,17
84,11/10/2023,20
84,11/11/2019,9
84,11/11/2020,12
84,11/11/2021,12
84,11/11/2022,13
84,11/11/2023,9
84,11/12/2019,3
84,11/12/2020,3
84,11/12/2021,5
84,11/12/2022,2
84,11/12/2023,9
84,12/01/2019,6
84,12/01/2020,6
84,12/01/2021,4
84,12/01/2022,3
84,12/01/2023,8
84,12/02/2019,9
84,12/02/2020,9
84,12/02/2021,4
84,12/02/2022,7
84,12/02/2023,4
84,12/03/2019,9
84,12/03/2020,13
84,12/03/2021,13
84,12/03/2022,13
84,12/03/2023,15
84,12/04/2019,13
84,12/04/2020,13
84,12/04/2021,9
84,12/04/2022,14
84,12/04/2023,13
84,12/05/2019,15
84,12/05/2020,15
84,12/05/2021,14
84,12/05/2022,19
84,12/05/2023,16
84,12/06/2019,18
84,12/06/2020,21
84,12/06/2021,25
84,12/06/2022,25
84,12/06/2023,23
84,12/07/2019,27
84,12/07/2020,25
84,12/07/2021,25
84,12/07/2022,27
84,12/07/2023,28
84,12/08/2019,23
84,12/08/2020,26
84,12/08/2021,28
84,12/08/2022,29
84,12/08/2023,26
84,12/09/2019,23
84,12/09/2020,25
84,12/09/2021,22
84,12/09/2022,22
84,12/09/2023,23
84,12/10/2019,18
84,12/10/2020,13
84,12/10/2021,14
84,12/10/2022,18
84,12/10/2023,20
84,12/11/2019,8
84,12/11/2020,13
84,12/11/2021,11
84,12/11/2022,13
84,12/11/2023,10
84,12/12/2019,4
84,12/12/2020,8
84,12/12/2021,8
84,12/12/2022,-1
84,12/12/2023,10
84,13/01/2019,9
84,13/01/2020,5
84,13/01/2021,8
84,13/01/2022,3
84,13/01/2023,9
84,13/02/2019,8
84,13/02/2020,5
84,13/02/2021,3
84,13/02/2022,7
84,13/02/2023,6
84,13/03/2019,10
84,13/03/2020,13
84,13/03/2021,9
84,13/03/2022,11
84,13/03/2023,15
84,13/04/2019,12
84,13/04/2020,12
84,13/04/2021,11
84,13/04/2022,14
84,13/04/2023,12
84,13/05/2019,16
84,13/05/2020,15
84,13/05/2021,15
84,13/05/2022,19
84,13/05/2023,14
84,13/06/2019,19
84,13/06/2020,20
84,13/06/2021,27
84,13/06/2022,25
84,13/06/2023,23
84,13/07/2019,27
84,13/07/2020,26
84,13/07/2021,20
84,13/07/2022,26
84,13/07/2023,26
84,13/08/2019,22
84,13/08/2020,26
84,13/08/2021,29
84,13/08/2022,28
84,13/08/2023,26
84,13/09/2019,23
84,13/09/2020,25
84,13/09/2021,22
84,13/09/2022,23
84,13/09/2023,23
84,13/10/2019,19
84,13/10/2020,12
84,13/10/2021,14
84,13/10/2022,16
84,13/10/2023,20
84,13/11/2019,7
84,13/11/2020,14
84,13/11/2021,10
84,13/11/2022,12
84,13/11/2023,13
84,13/12/2019,8
84,13/12/2020,9
84,13/12/2021,5
84,13/12/2022,3
84,13/12/2023,11
84,14/01/2019,11
84,14/01/2020,7
84,14/01/2021,10
84,14/01/2022,2
84,14/01/2023,7
